SCAT_ID	CCB_ID	JGI_ID
SCAT_5738	embl-cds:CCB78425	2504907807
SCAT_5739	embl-cds:CCB78426	2504907808
SCAT_5740	embl-cds:CCB78427	2504907809
SCAT_5741	embl-cds:CCB78428	no IMG ID
SCAT_5742	embl-cds:CCB78429	2504907810
SCAT_5743	embl-cds:CCB78430	2504907811
SCAT_5744	embl-cds:CCB78431	2504907812
SCAT_5745	embl-cds:CCB78432	2504907813
SCAT_5746	embl-cds:CCB78433	2504907814
SCAT_5747	embl-cds:CCB78434	2504907815
SCAT_5748	embl-cds:CCB78435	2504907816
SCAT_5749	embl-cds:CCB78436	2504907817
SCAT_5750	embl-cds:CCB78437	2504907818
SCAT_5751	embl-cds:CCB78438	2504907819
SCAT_5752	embl-cds:CCB78439	2504907820
SCAT_5753	embl-cds:CCB78440	2504907821
SCAT_5754	embl-cds:CCB78441	2504907822
SCAT_5755	embl-cds:CCB78442	2504907823
SCAT_5756	embl-cds:CCB78443	2504907824
SCAT_5757	embl-cds:CCB78444	2504907825
SCAT_5758	embl-cds:CCB78445	2504907826
SCAT_5759	embl-cds:CCB78446	2504907827
SCAT_5760	embl-cds:CCB78447	2504907828
SCAT_5761	embl-cds:CCB78448	2504907829
SCAT_5762	embl-cds:CCB78449	2504907830
SCAT_5763	embl-cds:CCB78450	2504907831
SCAT_5764	embl-cds:CCB78451	2504907832
SCAT_5765	embl-cds:CCB78452	2504907833
SCAT_5766	embl-cds:CCB78453	2504907834
SCAT_5767	embl-cds:CCB78454	2504907835
SCAT_5768	embl-cds:CCB78455	2504907836
SCAT_5769	embl-cds:CCB78456	2504907837
SCAT_5770	embl-cds:CCB78457	2504907838
SCAT_5771	embl-cds:CCB78458	2504907839
SCAT_5772	embl-cds:CCB78459	2504907840
SCAT_5773	embl-cds:CCB78460	2504907841
SCAT_5774	embl-cds:CCB78461	2504907842
SCAT_5775	embl-cds:CCB78462	2504907843
SCAT_5776	embl-cds:CCB78463	2504907844
SCAT_5777	embl-cds:CCB78464	2504907845
SCAT_5778	embl-cds:CCB78465	no IMG ID
SCAT_5779	embl-cds:CCB78466	2504907848
SCAT_5780	embl-cds:CCB78467	2504907850
SCAT_5781	embl-cds:CCB78468	no IMG ID
SCAT_5782	embl-cds:CCB78469	no IMG ID
SCAT_5783	embl-cds:CCB78470	no IMG ID
SCAT_5784	embl-cds:CCB78471	no IMG ID
SCAT_5785	embl-cds:CCB78472	no IMG ID
SCAT_5786	embl-cds:CCB78473	2504910234
SCAT_5787	embl-cds:CCB78474	2504910233
SCAT_5788	embl-cds:CCB78475	2504910232
SCAT_5789	embl-cds:CCB78476	2504910230
SCAT_5790	embl-cds:CCB78477	2504910229
SCAT_5791	embl-cds:CCB78478	2504910228
SCAT_5792	embl-cds:CCB78479	no IMG ID
SCAT_5793	embl-cds:CCB78480	2504910227
SCAT_5794	embl-cds:CCB78481	2504910226
SCAT_5795	embl-cds:CCB78482	2504910225
SCAT_5796	embl-cds:CCB78483	2504910224
SCAT_5797	embl-cds:CCB78484	2504910223
SCAT_5798	embl-cds:CCB78485	2504910222
SCAT_5799	embl-cds:CCB78486	2504910221
SCAT_5800	embl-cds:CCB78487	2504910220
SCAT_5801	embl-cds:CCB78488	2504910219
SCAT_5802	embl-cds:CCB78489	2504910218
SCAT_5803	embl-cds:CCB78490	2504912700
SCAT_5804	embl-cds:CCB78491	2504912701
SCAT_5806	embl-cds:CCB78492	no IMG ID
SCAT_5805	embl-cds:CCB78493	2504912702
SCAT_5807	embl-cds:CCB78494	2504912703
SCAT_5808	embl-cds:CCB78495	2504912704
SCAT_5809	embl-cds:CCB78496	2504912705
SCAT_5810	embl-cds:CCB78497	2504912706
SCAT_5811	embl-cds:CCB78498	2504912707
SCAT_5812	embl-cds:CCB78499	2504912708
SCAT_5813	embl-cds:CCB78500	2504912709
SCAT_5814	embl-cds:CCB78501	2504912710
SCAT_5815	embl-cds:CCB78502	2504912711
SCAT_5816	embl-cds:CCB78503	2504912712
SCAT_5817	embl-cds:CCB78504	2504912713
SCAT_5818	embl-cds:CCB78505	no IMG ID
SCAT_5819	embl-cds:CCB78506	2504912714
SCAT_5820	embl-cds:CCB78507	no IMG ID
SCAT_5821	embl-cds:CCB78508	2504911394
SCAT_5822	embl-cds:CCB78509	2504911395
SCAT_p0001	embl-cds:CCB71027	no IMG ID
SCAT_p0002	embl-cds:CCB71028	no IMG ID
SCAT_p0003	embl-cds:CCB71029	no IMG ID
SCAT_p0004	embl-cds:CCB71030	2504908102
SCAT_p0005	embl-cds:CCB71031	2504908101
SCAT_p0006	embl-cds:CCB71032	2504908100
SCAT_p0007	embl-cds:CCB71033	2504908099
SCAT_p0008	embl-cds:CCB71034	2504908098
SCAT_p0009	embl-cds:CCB71035	2504908097
SCAT_p0010	embl-cds:CCB71036	2504908096
SCAT_p0011	embl-cds:CCB71037	2504908095
SCAT_p0012	embl-cds:CCB71038	2504908094
SCAT_p0013	embl-cds:CCB71039	2504908092
SCAT_p0014	embl-cds:CCB71040	no IMG ID
SCAT_p0015	embl-cds:CCB71041	no IMG ID
SCAT_p0016	embl-cds:CCB71042	2504908091
SCAT_p0017	embl-cds:CCB71043	no IMG ID
SCAT_p0018	embl-cds:CCB71044	2504908090
SCAT_p0019	embl-cds:CCB71045	2504908089
SCAT_p0020	embl-cds:CCB71046	2504908088
SCAT_p0021	embl-cds:CCB71047	2504908087
SCAT_p0022	embl-cds:CCB71048	2504908086
SCAT_p0023	embl-cds:CCB71049	2504908085
SCAT_p0024	embl-cds:CCB71050	no IMG ID
SCAT_p0025	embl-cds:CCB71051	2504908084
SCAT_p0026	embl-cds:CCB71052	no IMG ID
SCAT_p0027	embl-cds:CCB71053	2504908083
SCAT_p0028	embl-cds:CCB71054	2504908082
SCAT_p0029	embl-cds:CCB71055	2504908081
SCAT_p0030	embl-cds:CCB71056	2504908080
SCAT_p0031	embl-cds:CCB71057	2504908079
SCAT_p0032	embl-cds:CCB71058	2504908078
SCAT_p0033	embl-cds:CCB71059	2504908077
SCAT_p0034	embl-cds:CCB71060	2504908076
SCAT_p0035	embl-cds:CCB71061	2504908075
SCAT_p0036	embl-cds:CCB71062	no IMG ID
SCAT_p0037	embl-cds:CCB71063	2504908073
SCAT_p0038	embl-cds:CCB71064	2504908072
SCAT_p0039	embl-cds:CCB71065	2504908071
SCAT_p0040	embl-cds:CCB71066	2504908070
SCAT_p0041	embl-cds:CCB71067	2504908069
SCAT_p0042	embl-cds:CCB71068	2504908068
SCAT_p0043	embl-cds:CCB71069	2504908067
SCAT_p0044	embl-cds:CCB71070	2504908066
SCAT_p0045	embl-cds:CCB71071	2504908693
SCAT_p0046	embl-cds:CCB71072	2504908064
SCAT_p0047	embl-cds:CCB71073	2504908063
SCAT_p0048	embl-cds:CCB71074	2504908062
SCAT_p0049	embl-cds:CCB71075	2504908061
SCAT_p0050	embl-cds:CCB71076	2504908060
SCAT_p0051	embl-cds:CCB71077	2504908059
SCAT_p0052	embl-cds:CCB71078	2504908058
SCAT_p0053	embl-cds:CCB71079	2504908057
SCAT_p0054	embl-cds:CCB71080	2504908056
SCAT_p0055	embl-cds:CCB71081	2504908055
SCAT_p0056	embl-cds:CCB71082	2504908054
SCAT_p0057	embl-cds:CCB71083	2504908053
SCAT_p0058	embl-cds:CCB71084	2504908052
SCAT_p0059	embl-cds:CCB71085	2504908051
SCAT_p0060	embl-cds:CCB71086	2504908050
SCAT_p0061	embl-cds:CCB71087	2504908049
SCAT_p0062	embl-cds:CCB71088	2504908048
SCAT_p0063	embl-cds:CCB71089	2504908047
SCAT_p0064	embl-cds:CCB71090	2504908046
SCAT_p0065	embl-cds:CCB71091	2504908045
SCAT_p0066	embl-cds:CCB71092	2504908044
SCAT_p0067	embl-cds:CCB71093	2504908043
SCAT_p0068	embl-cds:CCB71094	2504908042
SCAT_p0069	embl-cds:CCB71095	2504908041
SCAT_p0070	embl-cds:CCB71096	2504908040
SCAT_p0071	embl-cds:CCB71097	2504908039
SCAT_p0072	embl-cds:CCB71098	2504908038
SCAT_p0073	embl-cds:CCB71099	2504908037
SCAT_p0074	embl-cds:CCB71100	2504908036
SCAT_p0075	embl-cds:CCB71101	2504908035
SCAT_p0076	embl-cds:CCB71102	no IMG ID
SCAT_p0077	embl-cds:CCB71103	2504908034
SCAT_p0078	embl-cds:CCB71104	2504908033
SCAT_p0079	embl-cds:CCB71105	2504908032
SCAT_p0080	embl-cds:CCB71106	2504908031
SCAT_p0081	embl-cds:CCB71107	2504908030
SCAT_p0082	embl-cds:CCB71108	2504908029
SCAT_p0083	embl-cds:CCB71109	2504908028
SCAT_p0084	embl-cds:CCB71110	2504908027
SCAT_p0085	embl-cds:CCB71111	2504908026
SCAT_p0086	embl-cds:CCB71112	2504908025
SCAT_p0087	embl-cds:CCB71113	2504908024
SCAT_p0088	embl-cds:CCB71114	2504908023
SCAT_p0089	embl-cds:CCB71115	2504908022
SCAT_p0090	embl-cds:CCB71116	2504908021
SCAT_p0091	embl-cds:CCB71117	2504908020
SCAT_p0092	embl-cds:CCB71118	2504908019
SCAT_p0093	embl-cds:CCB71119	2504912657
SCAT_p0094	embl-cds:CCB71120	2504908017
SCAT_p0095	embl-cds:CCB71121	2504908016
SCAT_p0096	embl-cds:CCB71122	2504908015
SCAT_p0097	embl-cds:CCB71123	2504908014
SCAT_p0100	embl-cds:CCB71126	no IMG ID
SCAT_p0101	embl-cds:CCB71127	2504908011
SCAT_p0102	embl-cds:CCB71128	2504908010
SCAT_p0103	embl-cds:CCB71129	2504908009
SCAT_p0104	embl-cds:CCB71130	2504908008
SCAT_p0105	embl-cds:CCB71131	2504908007
SCAT_p0106	embl-cds:CCB71132	2504908006
SCAT_p0107	embl-cds:CCB71133	2504908005
SCAT_p0108	embl-cds:CCB71134	2504908004
SCAT_p0109	embl-cds:CCB71135	2504908003
SCAT_p0110	embl-cds:CCB71136	2504908002
SCAT_p0111	embl-cds:CCB71137	2504908001
SCAT_p0112	embl-cds:CCB71138	2504908000
SCAT_p0113	embl-cds:CCB71139	2504907999
SCAT_p0114	embl-cds:CCB71140	2504907998
SCAT_p0115	embl-cds:CCB71141	2504907997
SCAT_p0116	embl-cds:CCB71142	2504907996
SCAT_p0117	embl-cds:CCB71143	2504907995
SCAT_p0118	embl-cds:CCB71144	2504907994
SCAT_p0119	embl-cds:CCB71145	2504907993
SCAT_p0120	embl-cds:CCB71146	2504907992
SCAT_p0121	embl-cds:CCB71147	2504907991
SCAT_p0122	embl-cds:CCB71148	2504907990
SCAT_p0123	embl-cds:CCB71149	2504907989
SCAT_p0124	embl-cds:CCB71150	2504907988
SCAT_p0125	embl-cds:CCB71151	2504907987
SCAT_p0126	embl-cds:CCB71152	2504907986
SCAT_p0127	embl-cds:CCB71153	2504907985
SCAT_p0128	embl-cds:CCB71154	2504907984
SCAT_p0129	embl-cds:CCB71155	2504907983
SCAT_p0130	embl-cds:CCB71156	2504907982
SCAT_p0131	embl-cds:CCB71157	2504907981
SCAT_p0132	embl-cds:CCB71158	no IMG ID
SCAT_p0133	embl-cds:CCB71159	2504907980
SCAT_p0134	embl-cds:CCB71160	2504907979
SCAT_p0135	embl-cds:CCB71161	no IMG ID
SCAT_p0136	embl-cds:CCB71162	2504907978
SCAT_p0137	embl-cds:CCB71163	2504907977
SCAT_p0138	embl-cds:CCB71164	no IMG ID
SCAT_p0139	embl-cds:CCB71165	2504907976
SCAT_p0140	embl-cds:CCB71166	2504907975
SCAT_p0141	embl-cds:CCB71167	2504907974
SCAT_p0142	embl-cds:CCB71168	2504907973
SCAT_p0143	embl-cds:CCB71169	2504907972
SCAT_p0144	embl-cds:CCB71170	no IMG ID
SCAT_p0145	embl-cds:CCB71171	no IMG ID
SCAT_p0146	embl-cds:CCB71172	2504907971
SCAT_p0147	embl-cds:CCB71173	2504907970
SCAT_p0148	embl-cds:CCB71174	2504907969
SCAT_p0149	embl-cds:CCB71175	2504907968
SCAT_p0150	embl-cds:CCB71176	2504907967
SCAT_p0151	embl-cds:CCB71177	2504907966
SCAT_p0152	embl-cds:CCB71178	2504907965
SCAT_p0153	embl-cds:CCB71179	2504907964
SCAT_p0154	embl-cds:CCB71180	2504907963
SCAT_p0155	embl-cds:CCB71181	2504907962
SCAT_p0156	embl-cds:CCB71182	2504907961
SCAT_p0157	embl-cds:CCB71183	2504907960
SCAT_p0158	embl-cds:CCB71184	2504907959
SCAT_p0159	embl-cds:CCB71185	no IMG ID
SCAT_p0160	embl-cds:CCB71186	2504907958
SCAT_p0161	embl-cds:CCB71187	2504907957
SCAT_p0162	embl-cds:CCB71188	2504907956
SCAT_p0163	embl-cds:CCB71189	2504907955
SCAT_p0164	embl-cds:CCB71190	2504907954
SCAT_p0165	embl-cds:CCB71191	2504907953
SCAT_p0166	embl-cds:CCB71192	2504907952
SCAT_p0167	embl-cds:CCB71193	2504907951
SCAT_p0168	embl-cds:CCB71194	2504907950
SCAT_p0169	embl-cds:CCB71195	2504907949
SCAT_p0170	embl-cds:CCB71196	2504907948
SCAT_p0171	embl-cds:CCB71197	2504907947
SCAT_p0172	embl-cds:CCB71198	2504907946
SCAT_p0173	embl-cds:CCB71199	2504907945
SCAT_p0174	embl-cds:CCB71200	2504907944
SCAT_p0175	embl-cds:CCB71201	2504907943
SCAT_p0176	embl-cds:CCB71202	2504907942
SCAT_p0177	embl-cds:CCB71203	2504907941
SCAT_p0178	embl-cds:CCB71204	2504907940
SCAT_p0179	embl-cds:CCB71205	2504907939
SCAT_p0180	embl-cds:CCB71206	2504907938
SCAT_p0181	embl-cds:CCB71207	2504907937
SCAT_p0182	embl-cds:CCB71208	2504907936
SCAT_p0183	embl-cds:CCB71209	2504907935
SCAT_p0184	embl-cds:CCB71210	2504907934
SCAT_p0185	embl-cds:CCB71211	2504907933
SCAT_p0186	embl-cds:CCB71212	2504907932
SCAT_p0187	embl-cds:CCB71213	2504907931
SCAT_p0188	embl-cds:CCB71214	2504907930
SCAT_p0189	embl-cds:CCB71215	2504907928
SCAT_p0190	embl-cds:CCB71216	2504907927
SCAT_p0191	embl-cds:CCB71217	2504907926
SCAT_p0192	embl-cds:CCB71218	2504907925
SCAT_p0193	embl-cds:CCB71219	2504913482
SCAT_p0194	embl-cds:CCB71220	2504907923
SCAT_p0195	embl-cds:CCB71221	2504907922
SCAT_p0196	embl-cds:CCB71222	2504907921
SCAT_p0197	embl-cds:CCB71223	2504907920
SCAT_p0198	embl-cds:CCB71224	2504907919
SCAT_p0199	embl-cds:CCB71225	2504907918
SCAT_p0200	embl-cds:CCB71226	2504907917
SCAT_p0201	embl-cds:CCB71227	2504907916
SCAT_p0202	embl-cds:CCB71228	2504907915
SCAT_p0203	embl-cds:CCB71229	2504907914
SCAT_p0204	embl-cds:CCB71230	2504907913
SCAT_p0205	embl-cds:CCB71231	2504907912
SCAT_p0206	embl-cds:CCB71232	2504907911
SCAT_p0207	embl-cds:CCB71233	2504907910
SCAT_p0208	embl-cds:CCB71234	no IMG ID
SCAT_p0209	embl-cds:CCB71235	2504907909
SCAT_p0210	embl-cds:CCB71236	no IMG ID
SCAT_p0211	embl-cds:CCB71237	2504907908
SCAT_p0212	embl-cds:CCB71238	2504907907
SCAT_p0213	embl-cds:CCB71239	2504907906
SCAT_p0214	embl-cds:CCB71240	2504907905
SCAT_p0215	embl-cds:CCB71241	2504907904
SCAT_p0216	embl-cds:CCB71242	2504907903
SCAT_p0217	embl-cds:CCB71243	2504907902
SCAT_p0218	embl-cds:CCB71244	2504907901
SCAT_p0219	embl-cds:CCB71245	2504907900
SCAT_p0220	embl-cds:CCB71246	2504907899
SCAT_p0221	embl-cds:CCB71247	2504907897
SCAT_p0222	embl-cds:CCB71248	2504907896
SCAT_p0223	embl-cds:CCB71249	2504907895
SCAT_p0224	embl-cds:CCB71250	2504907894
SCAT_p0225	embl-cds:CCB71251	2504907893
SCAT_p0226	embl-cds:CCB71252	2504907892
SCAT_p0227	embl-cds:CCB71253	no IMG ID
SCAT_p0228	embl-cds:CCB71254	2504907891
SCAT_p0229	embl-cds:CCB71255	2504907890
SCAT_p0230	embl-cds:CCB71256	2504907889
SCAT_p0231	embl-cds:CCB71257	2504907888
SCAT_p0232	embl-cds:CCB71258	2504907887
SCAT_p0233	embl-cds:CCB71259	no IMG ID
SCAT_p0234	embl-cds:CCB71260	2504907886
SCAT_p0235	embl-cds:CCB71261	2504907885
SCAT_p0236	embl-cds:CCB71262	2504907884
SCAT_p0237	embl-cds:CCB71263	2504907883
SCAT_p0238	embl-cds:CCB71264	2504907882
SCAT_p0239	embl-cds:CCB71265	2504907881
SCAT_p0240	embl-cds:CCB71266	2504907880
SCAT_p0241	embl-cds:CCB71267	2504907879
SCAT_p0242	embl-cds:CCB71268	2504907878
SCAT_p0243	embl-cds:CCB71269	2504907877
SCAT_p0244	embl-cds:CCB71270	2504907876
SCAT_p0245	embl-cds:CCB71271	2504907875
SCAT_p0246	embl-cds:CCB71272	2504907874
SCAT_p0247	embl-cds:CCB71273	2504907873
SCAT_p0248	embl-cds:CCB71274	2504907872
SCAT_p0249	embl-cds:CCB71275	2504907871
SCAT_p0250	embl-cds:CCB71276	2504909556
SCAT_p0251	embl-cds:CCB71277	2504909557
SCAT_p0252	embl-cds:CCB71278	2504909559
SCAT_p0253	embl-cds:CCB71279	2504909560
SCAT_p0254	embl-cds:CCB71280	2504909561
SCAT_p0255	embl-cds:CCB71281	2504909562
SCAT_p0256	embl-cds:CCB71282	2504909563
SCAT_p0257	embl-cds:CCB71283	2504909564
SCAT_p0258	embl-cds:CCB71284	2504909565
SCAT_p0259	embl-cds:CCB71285	no IMG ID
SCAT_p0260	embl-cds:CCB71286	2504909567
SCAT_p0261	embl-cds:CCB71287	2504909568
SCAT_p0262	embl-cds:CCB71288	2504909569
SCAT_p0263	embl-cds:CCB71289	2504909570
SCAT_p0264	embl-cds:CCB71290	2504909571
SCAT_p0265	embl-cds:CCB71291	2504909572
SCAT_p0266	embl-cds:CCB71292	2504909573
SCAT_p0267	embl-cds:CCB71293	2504909574
SCAT_p0268	embl-cds:CCB71294	2504909575
SCAT_p0269	embl-cds:CCB71295	2504909576
SCAT_p0270	embl-cds:CCB71296	2504909577
SCAT_p0271	embl-cds:CCB71297	2504909578
SCAT_p0272	embl-cds:CCB71298	2504909579
SCAT_p0273	embl-cds:CCB71299	2504909580
SCAT_p0274	embl-cds:CCB71300	no IMG ID
SCAT_p0275	embl-cds:CCB71301	no IMG ID
SCAT_p0276	embl-cds:CCB71302	2504909581
SCAT_p0277	embl-cds:CCB71303	2504909582
SCAT_p0278	embl-cds:CCB71304	2504909583
SCAT_p0279	embl-cds:CCB71305	2504909584
SCAT_p0280	embl-cds:CCB71306	2504909585
SCAT_p0281	embl-cds:CCB71307	2504909586
SCAT_p0282	embl-cds:CCB71308	2504909587
SCAT_p0283	embl-cds:CCB71309	2504909588
SCAT_p0284	embl-cds:CCB71310	2504909589
SCAT_p0285	embl-cds:CCB71311	2504909590
SCAT_p0286	embl-cds:CCB71312	2504909591
SCAT_p0287	embl-cds:CCB71313	2504909592
SCAT_p0288	embl-cds:CCB71314	2504909593
SCAT_p0289	embl-cds:CCB71315	2504909594
SCAT_p0290	embl-cds:CCB71316	2504909595
SCAT_p0291	embl-cds:CCB71317	2504909596
SCAT_p0292	embl-cds:CCB71318	2504909597
SCAT_p0293	embl-cds:CCB71319	2504909598
SCAT_p0294	embl-cds:CCB71320	2504909599
SCAT_p0295	embl-cds:CCB71321	2504909600
SCAT_p0296	embl-cds:CCB71322	2504909601
SCAT_p0297	embl-cds:CCB71323	2504909603
SCAT_p0298	embl-cds:CCB71324	2504909604
SCAT_p0299	embl-cds:CCB71325	no IMG ID
SCAT_p0300	embl-cds:CCB71326	no IMG ID
SCAT_p0301	embl-cds:CCB71327	2504909605
SCAT_p0302	embl-cds:CCB71328	2504909606
SCAT_p0303	embl-cds:CCB71329	2504909607
SCAT_p0304	embl-cds:CCB71330	2504909608
SCAT_p0305	embl-cds:CCB71331	2504909609
SCAT_p0306	embl-cds:CCB71332	2504909610
SCAT_p0307	embl-cds:CCB71333	2504909611
SCAT_p0308	embl-cds:CCB71334	2504909612
SCAT_p0309	embl-cds:CCB71335	2504909613
SCAT_p0310	embl-cds:CCB71336	2504909614
SCAT_p0311	embl-cds:CCB71337	2504909615
SCAT_p0312	embl-cds:CCB71338	2504912593
SCAT_p0313	embl-cds:CCB71339	2504909617
SCAT_p0314	embl-cds:CCB71340	2504909640
SCAT_p0315	embl-cds:CCB71341	2504909644
SCAT_p0316	embl-cds:CCB71342	2504909645
SCAT_p0317	embl-cds:CCB71343	2504909646
SCAT_p0318	embl-cds:CCB71344	2504909647
SCAT_p0319	embl-cds:CCB71345	2504909648
SCAT_p0320	embl-cds:CCB71346	2504909649
SCAT_p0321	embl-cds:CCB71347	2504909650
SCAT_p0322	embl-cds:CCB71348	2504909651
SCAT_p0323	embl-cds:CCB71349	2504909652
SCAT_p0324	embl-cds:CCB71350	2504909653
SCAT_p0325	embl-cds:CCB71351	2504909654
SCAT_p0326	embl-cds:CCB71352	2504909655
SCAT_p0327	embl-cds:CCB71353	2504909656
SCAT_p0328	embl-cds:CCB71354	2504909657
SCAT_p0329	embl-cds:CCB71355	2504909658
SCAT_p0330	embl-cds:CCB71356	2504909659
SCAT_p0331	embl-cds:CCB71357	2504909660
SCAT_p0332	embl-cds:CCB71358	2504909661
SCAT_p0333	embl-cds:CCB71359	2504909662
SCAT_p0334	embl-cds:CCB71360	2504909663
SCAT_p0335	embl-cds:CCB71361	2504909664
SCAT_p0336	embl-cds:CCB71362	2504909665
SCAT_p0337	embl-cds:CCB71363	2504909666
SCAT_p0338	embl-cds:CCB71364	2504909667
SCAT_p0339	embl-cds:CCB71365	2504909668
SCAT_p0340	embl-cds:CCB71366	2504909669
SCAT_p0341	embl-cds:CCB71367	2504909670
SCAT_p0342	embl-cds:CCB71368	2504909671
SCAT_p0343	embl-cds:CCB71369	2504909672
SCAT_p0344	embl-cds:CCB71370	2504909673
SCAT_p0345	embl-cds:CCB71371	2504909674
SCAT_p0346	embl-cds:CCB71372	2504909675
SCAT_p0347	embl-cds:CCB71373	2504909676
SCAT_p0348	embl-cds:CCB71374	2504910360
SCAT_p0349	embl-cds:CCB71375	2504909678
SCAT_p0350	embl-cds:CCB71376	2504909679
SCAT_p0351	embl-cds:CCB71377	2504909680
SCAT_p0352	embl-cds:CCB71378	2504909681
SCAT_p0353	embl-cds:CCB71379	2504909682
SCAT_p0354	embl-cds:CCB71380	2504909683
SCAT_p0355	embl-cds:CCB71381	2504909684
SCAT_p0356	embl-cds:CCB71382	2504909685
SCAT_p0357	embl-cds:CCB71383	2504909686
SCAT_p0358	embl-cds:CCB71384	2504909687
SCAT_p0359	embl-cds:CCB71385	2504909688
SCAT_p0360	embl-cds:CCB71386	2504909689
SCAT_p0361	embl-cds:CCB71387	2504909690
SCAT_p0362	embl-cds:CCB71388	2504909691
SCAT_p0363	embl-cds:CCB71389	2504909692
SCAT_p0364	embl-cds:CCB71390	2504909693
SCAT_p0365	embl-cds:CCB71391	2504909694
SCAT_p0366	embl-cds:CCB71392	2504909695
SCAT_p0367	embl-cds:CCB71393	2504909696
SCAT_p0368	embl-cds:CCB71394	2504909697
SCAT_p0369	embl-cds:CCB71395	2504909698
SCAT_p0370	embl-cds:CCB71396	2504909699
SCAT_p0371	embl-cds:CCB71397	2504909700
SCAT_p0372	embl-cds:CCB71398	2504909701
SCAT_p0373	embl-cds:CCB71399	no IMG ID
SCAT_p0374	embl-cds:CCB71400	2504909702
SCAT_p0375	embl-cds:CCB71401	2504909703
SCAT_p0376	embl-cds:CCB71402	2504909704
SCAT_p0377	embl-cds:CCB71403	2504909705
SCAT_p0378	embl-cds:CCB71404	2504909706
SCAT_p0379	embl-cds:CCB71405	2504909707
SCAT_p0380	embl-cds:CCB71406	2504909708
SCAT_p0381	embl-cds:CCB71407	2504909709
SCAT_p0382	embl-cds:CCB71408	2504909710
SCAT_p0384	embl-cds:CCB71409	no IMG ID
SCAT_p0383	embl-cds:CCB71410	2504909711
SCAT_p0385	embl-cds:CCB71411	2504909712
SCAT_p0386	embl-cds:CCB71412	2504909713
SCAT_p0387	embl-cds:CCB71413	2504909714
SCAT_p0388	embl-cds:CCB71414	2504909715
SCAT_p0389	embl-cds:CCB71415	2504909716
SCAT_p0390	embl-cds:CCB71416	2504909717
SCAT_p0391	embl-cds:CCB71417	2504909718
SCAT_p0392	embl-cds:CCB71418	2504909719
SCAT_p0393	embl-cds:CCB71419	2504909720
SCAT_p0394	embl-cds:CCB71420	2504909721
SCAT_p0395	embl-cds:CCB71421	2504909722
SCAT_p0396	embl-cds:CCB71422	2504909723
SCAT_p0397	embl-cds:CCB71423	2504909724
SCAT_p0398	embl-cds:CCB71424	2504909725
SCAT_p0399	embl-cds:CCB71425	2504909726
SCAT_p0400	embl-cds:CCB71426	2504909727
SCAT_p0401	embl-cds:CCB71427	2504909728
SCAT_p0402	embl-cds:CCB71428	2504909729
SCAT_p0403	embl-cds:CCB71429	2504909730
SCAT_p0404	embl-cds:CCB71430	2504909731
SCAT_p0405	embl-cds:CCB71431	no IMG ID
SCAT_p0406	embl-cds:CCB71432	2504909732
SCAT_p0407	embl-cds:CCB71433	2504909733
SCAT_p0408	embl-cds:CCB71434	2504909734
SCAT_p0409	embl-cds:CCB71435	2504909735
SCAT_p0410	embl-cds:CCB71436	2504909736
SCAT_p0411	embl-cds:CCB71437	2504909737
SCAT_p0412	embl-cds:CCB71438	2504909738
SCAT_p0413	embl-cds:CCB71439	2504909739
SCAT_p0415	embl-cds:CCB71440	2504909741
SCAT_p0414	embl-cds:CCB71441	2504909742
SCAT_p0416	embl-cds:CCB71442	2504909743
SCAT_p0417	embl-cds:CCB71443	2504909744
SCAT_p0418	embl-cds:CCB71444	2504912321
SCAT_p0419	embl-cds:CCB71445	2504909746
SCAT_p0420	embl-cds:CCB71446	2504909747
SCAT_p0421	embl-cds:CCB71447	2504909748
SCAT_p0422	embl-cds:CCB71448	2504909749
SCAT_p0423	embl-cds:CCB71449	2504909750
SCAT_p0424	embl-cds:CCB71450	2504909751
SCAT_p0425	embl-cds:CCB71451	2504909752
SCAT_p0426	embl-cds:CCB71452	2504909753
SCAT_p0427	embl-cds:CCB71453	2504909755
SCAT_p0428	embl-cds:CCB71454	2504909756
SCAT_p0429	embl-cds:CCB71455	2504909757
SCAT_p0430	embl-cds:CCB71456	2504909758
SCAT_p0431	embl-cds:CCB71457	2504909759
SCAT_p0432	embl-cds:CCB71458	2504909760
SCAT_p0433	embl-cds:CCB71459	2504909761
SCAT_p0434	embl-cds:CCB71460	2504909762
SCAT_p0435	embl-cds:CCB71461	2504909763
SCAT_p0436	embl-cds:CCB71462	2504909764
SCAT_p0437	embl-cds:CCB71463	2504909765
SCAT_p0438	embl-cds:CCB71464	2504909766
SCAT_p0439	embl-cds:CCB71465	2504909767
SCAT_p0440	embl-cds:CCB71466	2504909768
SCAT_p0441	embl-cds:CCB71467	2504909769
SCAT_p0442	embl-cds:CCB71468	2504909770
SCAT_p0443	embl-cds:CCB71469	2504909771
SCAT_p0444	embl-cds:CCB71470	2504909772
SCAT_p0445	embl-cds:CCB71471	no IMG ID
SCAT_p0446	embl-cds:CCB71472	2504909773
SCAT_p0447	embl-cds:CCB71473	2504909774
SCAT_p0448	embl-cds:CCB71474	2504909775
SCAT_p0449	embl-cds:CCB71475	2504909776
SCAT_p0450	embl-cds:CCB71476	2504909777
SCAT_p0451	embl-cds:CCB71477	2504909778
SCAT_p0452	embl-cds:CCB71478	2504909779
SCAT_p0453	embl-cds:CCB71479	2504909780
SCAT_p0454	embl-cds:CCB71480	2504909781
